created,created_by_ref,description,external_references,id,kill_chain_phases,modified,name,object_marking_refs,revoked,type,x_mitre_contributors,x_mitre_data_sources,x_mitre_defense_bypassed,x_mitre_deprecated,x_mitre_detectable_by_common_defenses,x_mitre_detectable_by_common_defenses_explanation,x_mitre_detection,x_mitre_difficulty_for_adversary,x_mitre_difficulty_for_adversary_explanation,x_mitre_effective_permissions,x_mitre_impact_type,x_mitre_network_requirements,x_mitre_old_attack_id,x_mitre_permissions_required,x_mitre_platforms,x_mitre_remote_support,x_mitre_system_requirements,x_mitre_tactic_type,x_mitre_version
2019-07-10 15:18:16.753000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may use device sensors to collect information about nearby networks, such as Wi-Fi and Bluetooth.","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1507', external_id='T1507')]",attack-pattern--e4c347e9-fb91-4bc5-83b8-391e389131e2,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='collection')]",2019-07-10 15:18:16.753000+00:00,Network Information Discovery,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,,,['Android'],,,['Post-Adversary Device Access'],1.0
2019-02-01 17:29:43.503000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Adversaries may use an existing, legitimate external Web service as a means for relaying commands to a compromised system.

These commands may also include pointers to command and control (C2) infrastructure. Adversaries may post content, known as a dead drop resolver, on Web services with embedded (and often obfuscated/encoded) domains or IP addresses. Once infected, victims will reach out to and be redirected by these resolvers.

Popular websites and social media acting as a mechanism for C2 may give a significant amount of cover due to the likelihood that hosts within a network are already communicating with them prior to a compromise. Using common services, such as those offered by Google or Twitter, makes it easier for adversaries to hide in expected noise. Web service providers commonly use SSL/TLS encryption, giving adversaries an added level of protection.

Use of Web services may also protect back-end C2 infrastructure from discovery through malware binary analysis while also enabling operational resiliency (since this infrastructure may be dynamically changed).","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1481', external_id='T1481')]",attack-pattern--c6a146ae-9c63-4606-97ff-e261e76e8380,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='command-and-control')]",2019-02-01 17:29:43.503000+00:00,Web Service,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2018-10-17 00:14:20.652000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Malicious applications are a common attack vector used by adversaries to gain a presence on mobile devices. This technique describes installing a malicious application on targeted mobile devices without involving an authorized app store (e.g., Google Play Store or Apple App Store). Adversaries may wish to avoid placing malicious applications in an authorized app store due to increased potential risk of detection or other reasons. However, mobile devices often are configured to allow application installation only from an authorized app store which would prevent this technique from working.

Delivery methods for the malicious application include:

* [Spearphishing Attachment](https://attack.mitre.org/techniques/T1193) - Including the mobile app package as an attachment to an email message.
* [Spearphishing Link](https://attack.mitre.org/techniques/T1192) - Including a link to the mobile app package within an email, text message (e.g. SMS, iMessage, Hangouts, WhatsApp, etc.), web site, QR code, or other means.
* Third-Party App Store - Installed from a third-party app store (as opposed to an authorized app store that the device implicitly trusts as part of its default behavior), which may not apply the same level of scrutiny to apps as applied by an authorized app store.(Citation: IBTimes-ThirdParty)(Citation: TrendMicro-RootingMalware)(Citation: TrendMicro-FlappyBird)

Some Android malware comes with functionality to install additional applications, either automatically or when the adversary instructs it to.(Citation: android-trojan-steals-paypal-2fa)","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1476', external_id='T1476'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/authentication-threats/AUT-9.html', external_id='AUT-9'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/ecosystem-threats/ECO-13.html', external_id='ECO-13'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/ecosystem-threats/ECO-21.html', external_id='ECO-21'), ExternalReference(source_name='IBTimes-ThirdParty', description='A Prasad. (2016, February 19). Danger lurks in third-party Android app stores. Retrieved November 8, 2018.', url='https://www.ibtimes.co.uk/danger-lurks-third-party-android-app-stores-1544861'), ExternalReference(source_name='TrendMicro-RootingMalware', description='Jordan Pan. (2016, February 10). User Beware: Rooting Malware Found in 3rd Party App Stores. Retrieved November 8, 2018.', url='https://blog.trendmicro.com/trendlabs-security-intelligence/user-beware-rooting-malware-found-in-3rd-party-app-stores/'), ExternalReference(source_name='TrendMicro-FlappyBird', description='Veo Zhang. (2014, February 18). Flappy Bird and Third-Party App Stores. Retrieved November 8, 2018.', url='https://blog.trendmicro.com/trendlabs-security-intelligence/flappy-bird-and-third-party-app-stores/'), ExternalReference(source_name='android-trojan-steals-paypal-2fa', description='Lukas Stefanko. (2018, December 11). Android Trojan steals money from PayPal accounts even with 2FA on. Retrieved July 11, 2019.', url='https://www.welivesecurity.com/2018/12/11/android-trojan-steals-money-paypal-accounts-2fa/')]",attack-pattern--53263a67-075e-48fa-974b-91c5b5445db7,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='initial-access')]",2019-10-14 17:41:05.828000+00:00,Deliver Malicious App via Other Means,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"* An EMM/MDM or mobile threat defense solution may be able to identify the presence of apps installed from sources other than an authorized app store. 
* An EMM/MDM or mobile threat defense solution may be able to identify Android devices configured to allow apps to be installed from ""Unknown Sources"".
* Enterprise email security solutions can identify the presence of Android or iOS application packages within email messages.",,,,,,MOB-T1079,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.2
2018-10-17 00:14:20.652000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"Malicious applications are a common attack vector used by adversaries to gain a presence on mobile devices. Mobile devices often are configured to allow application installation only from an authorized app store (e.g., Google Play Store or Apple App Store). An adversary may seek to place a malicious application in an authorized app store, enabling the application to be installed onto targeted devices.

App stores typically require developer registration and use vetting techniques to identify malicious applications. Adversaries may use these techniques against app store defenses:

* [Download New Code at Runtime](https://attack.mitre.org/techniques/T1407)
* [Obfuscated Files or Information](https://attack.mitre.org/techniques/T1406)

Adversaries may also seek to evade vetting by placing code in a malicious application to detect whether it is running in an app analysis environment and, if so, avoid performing malicious actions while under analysis. (Citation: Petsas) (Citation: Oberheide-Bouncer) (Citation: Percoco-Bouncer) (Citation: Wang)

Adversaries may also use fake identities, payment cards, etc., to create developer accounts to publish malicious applications to app stores. (Citation: Oberheide-Bouncer)

Adversaries may also use control of a target's Google account to use the Google Play Store's remote installation capability to install apps onto the Android devices associated with the Google account. (Citation: Oberheide-RemoteInstall) (Citation: Konoth) (Only applications that are available for download through the Google Play Store can be remotely installed using this technique.)","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1475', external_id='T1475'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/ecosystem-threats/ECO-4.html', external_id='ECO-4'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/ecosystem-threats/ECO-16.html', external_id='ECO-16'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/ecosystem-threats/ECO-17.html', external_id='ECO-17'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-20.html', external_id='APP-20'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-21.html', external_id='APP-21'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/ecosystem-threats/ECO-22.html', external_id='ECO-22'), ExternalReference(source_name='Petsas', description='Thanasis Petsas, Giannis Voyatzis, Elias Athanasopoulos, Michalis Polychronakis, Sotiris Ioannidis. (2014, April). Rage Against the Virtual Machine: Hindering Dynamic Analysis of Android Malware. Retrieved December 12, 2016.', url='http://dl.acm.org/citation.cfm?id=2592796'), ExternalReference(source_name='Oberheide-Bouncer', description='Jon Oberheide and Charlie Miller. (2012). Dissecting the Android Bouncer. Retrieved December 12, 2016.', url='https://jon.oberheide.org/files/summercon12-bouncer.pdf'), ExternalReference(source_name='Percoco-Bouncer', description='Nicholas J. Percoco and Sean Schulte. (2012). Adventures in BouncerLand. Retrieved December 12, 2016.', url='https://media.blackhat.com/bh-us-12/Briefings/Percoco/BH_US_12_Percoco_Adventures_in_Bouncerland_WP.pdf'), ExternalReference(source_name='Wang', description='Tielei Wang, Kangjie Lu, Long Lu, Simon Chung, and Wenke Lee. (2013, August). Jekyll on iOS: When Benign Apps Become Evil. Retrieved December 9, 2016.', url='https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/wang_tielei'), ExternalReference(source_name='Oberheide-RemoteInstall', description='Jon Oberheide. (2010, June 25). Remote Kill and Install on Google Android. Retrieved December 12, 2016.', url='https://jon.oberheide.org/blog/2010/06/25/remote-kill-and-install-on-google-android/'), ExternalReference(source_name='Konoth', description='Radhesh Krishnan Konoth, Victor van der Veen, and Herbert Bos. (n.d.). How Anywhere Computing Just Killed Your Phone-Based Two-Factor Authentication. Retrieved December 12, 2016.', url='http://www.vvdveen.com/publications/BAndroid.pdf')]",attack-pattern--d9db3d46-66ca-44b4-9daa-1ef97cb7465a,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='initial-access')]",2019-10-14 17:42:49.817000+00:00,Deliver Malicious App via Authorized App Store,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"* An EMM/MDM or mobile threat defense solution can identify the presence of unwanted or known insecure or malicious apps on devices.
* Developers can scan (or have a third party scan on their behalf) the app stores for presence of unauthorized apps that were submitted using the developer's identity.",,,,,,MOB-T1078,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.1
2018-10-17 00:14:20.652000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"As further described in [Supply Chain Compromise](https://attack.mitre.org/techniques/T1195), supply chain compromise is the manipulation of products or product delivery mechanisms prior to receipt by a final consumer for the purpose of data or system compromise. Somewhat related, adversaries could also identify and exploit inadvertently present vulnerabilities. In many cases, it may be difficult to be certain whether exploitable functionality is due to malicious intent or simply inadvertent mistake.

Related PRE-ATT&CK techniques include:

* [Identify vulnerabilities in third-party software libraries](https://attack.mitre.org/techniques/T1389) - Third-party libraries incorporated into mobile apps could contain malicious behavior, privacy-invasive behavior, or exploitable vulnerabilities. An adversary could deliberately insert malicious behavior or could exploit inadvertent vulnerabilities. For example, Ryan Welton of NowSecure identified exploitable remote code execution vulnerabilities in a third-party advertisement library (Citation: NowSecure-RemoteCode). Grace et al. identified security issues in mobile advertisement libraries (Citation: Grace-Advertisement).
* [Distribute malicious software development tools](https://attack.mitre.org/techniques/T1394) - As demonstrated by the XcodeGhost attack (Citation: PaloAlto-XcodeGhost1), app developers could be provided with modified versions of software development tools (e.g. compilers) that automatically inject malicious or exploitable code into applications.","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1474', external_id='T1474'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-6.html', external_id='APP-6'), ExternalReference(source_name='NowSecure-RemoteCode', description='Ryan Welton. (2015, June 15). A Pattern for Remote Code Execution using Arbitrary File Writes and MultiDex Applications. Retrieved December 22, 2016.', url='https://www.nowsecure.com/blog/2015/06/15/a-pattern-for-remote-code-execution-using-arbitrary-file-writes-and-multidex-applications/'), ExternalReference(source_name='Grace-Advertisement', description='M. Grace et al. (2012, April 16-18). Unsafe exposure analysis of mobile in-app advertisements. Retrieved December 22, 2016.', url='https://www.nowsecure.com/blog/2015/06/15/a-pattern-for-remote-code-execution-using-arbitrary-file-writes-and-multidex-applications/'), ExternalReference(source_name='PaloAlto-XcodeGhost1', description='Claud Xiao. (2015, September 17). Novel Malware XcodeGhost Modifies Xcode, Infects Apple iOS Apps and Hits App Store. Retrieved December 21, 2016.', url='http://researchcenter.paloaltonetworks.com/2015/09/novel-malware-xcodeghost-modifies-xcode-infects-apple-ios-apps-and-hits-app-store/')]",attack-pattern--0d95940f-9583-4e0f-824c-a42c1be47fad,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='initial-access')]",2018-10-17 00:14:20.652000+00:00,Supply Chain Compromise,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"* Insecure third-party libraries could be detected by application vetting techniques. For example, Google's [App Security Improvement Program](https://developer.android.com/google/play/asi) detects the use of third-party libraries with known vulnerabilities within Android apps submitted to the Google Play Store.
* Malicious software development tools could be detected by enterprises deploying integrity checking software to the computers that they use to develop code to detect presence of unauthorized, modified software development tools.",,,,,,MOB-T1077,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2018-10-17 00:14:20.652000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"The mobile device may be targeted for exploitation through its interface to cellular networks or other radio interfaces.

### Baseband Vulnerability Exploitation

A message sent over a radio interface (typically cellular, but potentially Bluetooth, GPS, NFC, Wi-Fi(Citation: ProjectZero-BroadcomWiFi) or other) to the mobile device could exploit a vulnerability in code running on the device(Citation: Register-BaseStation)(Citation: Weinmann-Baseband).

### Malicious SMS Message

An SMS message could contain content designed to exploit vulnerabilities in the SMS parser on the receiving device(Citation: Forbes-iPhoneSMS). An SMS message could also contain a link to a web site containing malicious content designed to exploit the device web browser. Vulnerable SIM cards may be remotely exploited and reprogrammed via SMS messages(Citation: SRLabs-SIMCard).","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1477', external_id='T1477'), ExternalReference(source_name='ProjectZero-BroadcomWiFi', description=""Gal Beniamini. (2017, April 4). Over The Air: Exploiting Broadcom's Wi-Fi Stack. Retrieved November 8, 2018."", url='https://googleprojectzero.blogspot.com/2017/04/over-air-exploiting-broadcoms-wi-fi_4.html'), ExternalReference(source_name='Register-BaseStation', description='D. Pauli. (2015, November 12). Samsung S6 calls open to man-in-the-middle base station snooping. Retrieved December 23, 2016.', url='http://www.theregister.co.uk/2015/11/12/mobile_pwn2own1/'), ExternalReference(source_name='Weinmann-Baseband', description='R. Weinmann. (2012, August 6-7). Baseband Attacks: Remote Exploitation of Memory Corruptions in Cellular Protocol Stacks. Retrieved December 23, 2016.', url='https://www.usenix.org/system/files/conference/woot12/woot12-final24.pdf'), ExternalReference(source_name='Forbes-iPhoneSMS', description=""Andy Greenberg. (2009, July 28). How to Hijack 'Every iPhone In The World'. Retrieved December 23, 2016."", url='http://www.forbes.com/2009/07/28/hackers-iphone-apple-technology-security-hackers.html'), ExternalReference(source_name='SRLabs-SIMCard', description='SRLabs. (n.d.). SIM cards are prone to remote hacking. Retrieved December 23, 2016.', url='https://srlabs.de/bites/rooting-sim-cards/')]",attack-pattern--2d646840-f6f5-4619-a5a8-29c8316bbac5,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='initial-access')]",2019-02-03 15:19:22.439000+00:00,Exploit via Radio Interfaces,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,MOB-T1080,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.1
2018-10-17 00:14:20.652000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"An adversary could attempt to install insecure or malicious configuration settings on the mobile device, through means such as phishing emails or text messages either directly containing the configuration settings as an attachment, or containing a web link to the configuration settings. The device user may be tricked into installing the configuration settings through social engineering techniques (Citation: Symantec-iOSProfile).

For example, an unwanted Certification Authority (CA) certificate could be placed in the device's trusted certificate store, increasing the device's susceptibility to man-in-the-middle network attacks seeking to eavesdrop on or manipulate the device's network communication ([Eavesdrop on Insecure Network Communication](https://attack.mitre.org/techniques/T1439) and [Manipulate Device Communication](https://attack.mitre.org/techniques/T1463)).

On iOS, malicious Configuration Profiles could contain unwanted Certification Authority (CA) certificates or other insecure settings such as unwanted proxy server or VPN settings to route the device's network traffic through an adversary's system. The device could also potentially be enrolled into a malicious Mobile Device Management (MDM) system (Citation: Talos-MDM).","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1478', external_id='T1478'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/stack-threats/STA-7.html', external_id='STA-7'), ExternalReference(source_name='Symantec-iOSProfile', description='Yair Amit. (2013, March 12). Malicious Profiles – The Sleeping Giant of iOS Security. Retrieved September 24, 2018.', url='https://www.symantec.com/connect/blogs/malicious-profiles-sleeping-giant-ios-security'), ExternalReference(source_name='Talos-MDM', description='Warren Mercer, Paul Rascagneres, Andrew Williams. (2018, July 12). Advanced Mobile Malware Campaign in India uses Malicious MDM. Retrieved September 24, 2018.', url='https://blog.talosintelligence.com/2018/07/Mobile-Malware-Campaign-uses-Malicious-MDM.html')]",attack-pattern--cde2cb84-455e-410c-8aa9-086f2788bcd2,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='defense-evasion'), KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='initial-access')]",2018-10-17 00:14:20.652000+00:00,Install Insecure or Malicious Configuration,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,"On Android, the user can view trusted CA certificates through the device settings and look for unexpected certificates. A mobile security product could similarly examine the trusted CA certificate store for anomalies.

On iOS, the user can view installed Configuration Profiles through the device settings and look for unexpected profiles. A Mobile Device Management (MDM) system could use the iOS MDM APIs to examine the list of installed Configuration Profiles for anomalies.",,,,,,MOB-T1081,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],1.0
2017-10-25 14:48:35.247000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"An adversary could distribute developed malware by masquerading the malware as a legitimate application. This can be done in two different ways: by embedding the malware in a legitimate application, or by pretending to be a legitimate application.

Embedding the malware in a legitimate application is done by downloading the application, disassembling it, adding the malicious code, and then re-assembling it.(Citation: Zhou) The app would appear to be the original app, but would contain additional malicious functionality. The adversary could then publish the malicious application to app stores or use another delivery method.

Pretending to be a legitimate application relies heavily on lack of scrutinization by the user. Typically, a malicious app pretending to be a legitimate one will have many similar details as the legitimate one, such as name, icon, and description.(Citation: Palo Alto HenBox)","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1444', external_id='T1444'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-31.html', external_id='APP-31'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-14.html', external_id='APP-14'), ExternalReference(source_name='Zhou', description='Yajin Zhou and Xuxian Jiang. (2012, May). Dissecting Android Malware: Characterization and Evolution. Retrieved December 9, 2016.', url='http://ieeexplore.ieee.org/document/6234407'), ExternalReference(source_name='Palo Alto HenBox', description='A. Hinchliffe, M. Harbison, J. Miller-Osborn, et al. (2018, March 13). HenBox: The Chickens Come Home to Roost. Retrieved September 9, 2019.', url='https://unit42.paloaltonetworks.com/unit42-henbox-chickens-come-home-roost/')]",attack-pattern--a93ccb8f-3996-42e2-b7c7-bb599d4e205f,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='initial-access')]",2019-10-09 19:32:29.437000+00:00,Masquerade as Legitimate Application,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,"['Alex Hinchliffe, Palo Alto Networks']",,,,,,Users can detect malicious applications by watching for nuances that could indicate the application is not the intended one when it is being installed.,,,,,,MOB-T1047,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],2.0
2017-10-25 14:48:34.407000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"The operating system and installed applications often have legitimate needs to prompt the user for sensitive information such as account credentials, bank account information, or Personally Identifiable Information (PII). Adversaries may mimic this functionality to prompt users for sensitive information.

Compared to traditional PCs, the constrained display size of mobile devices may impair the ability to provide users with contextual information, making users more susceptible to this technique’s use.(Citation: Felt-PhishingOnMobileDevices)

Specific approaches to this technique include:

### Impersonate the identity of a legitimate application

A malicious application could impersonate the identity of a legitimate application (e.g. use the same application name and/or icon) and get installed on the device. The malicious app could then prompt the user for sensitive information.(Citation: eset-finance)

### Display a prompt on top of a running legitimate application

A malicious application could display a prompt on top of a running legitimate application to trick users into entering sensitive information into the malicious application rather than the legitimate application. Typically, the malicious application would need to know when the targeted application (and individual activity within the targeted application) is running in the foreground, so that the malicious application knows when to display its prompt. Android 5.0 and 5.1.1, respectively, increased the difficulty of determining the current foreground application through modifications to the `ActivityManager` API.(Citation: Android-getRunningTasks)(Citation: StackOverflow-getRunningAppProcesses). A malicious application can still abuse Android’s accessibility features to determine which application is currently in the foreground.(Citation: ThreatFabric Cerberus) Approaches to display a prompt include:

* A malicious application could start a new activity on top of a running legitimate application.(Citation: Felt-PhishingOnMobileDevices)(Citation: Hassell-ExploitingAndroid) Android 10 places new restrictions on the ability for an application to start a new activity on top of another application, which may make it more difficult for adversaries to utilize this technique.(Citation: Android Background)
* A malicious application could create an application overlay window on top of a running legitimate application. Applications must hold the `SYSTEM_ALERT_WINDOW` permission to create overlay windows. This permission is handled differently than typical Android permissions, and at least under certain conditions is automatically granted to applications installed from the Google Play Store.(Citation: Cloak and Dagger)(Citation: NowSecure Android Overlay)(Citation: Skycure-Accessibility) The `SYSTEM_ALERT_WINDOW` permission and its associated ability to create application overlay windows are expected to be deprecated in a future release of Android in favor of a new API.(Citation: XDA Bubbles)

### Fake device notifications

A malicious application could send fake device notifications to the user. Clicking on the device notification could trigger the malicious application to display an input prompt.(Citation: Group IB Gustuff Mar 2019)","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1411', external_id='T1411'), ExternalReference(source_name='NIST Mobile Threat Catalogue', url='https://pages.nist.gov/mobile-threat-catalogue/application-threats/APP-31.html', external_id='APP-31'), ExternalReference(source_name='Felt-PhishingOnMobileDevices', description='A.P. Felt and D. Wagner. (2011, May 26). Phishing on Mobile Devices. Retrieved August 25, 2016.', url='http://w2spconf.com/2011/papers/felt-mobilephishing.pdf'), ExternalReference(source_name='eset-finance', description='Lukas Stefanko. (2016, July 7). Fake finance apps on Google Play target users from around the world. Retrieved September 24, 2018.', url='https://www.welivesecurity.com/2018/09/19/fake-finance-apps-google-play-target-around-world/'), ExternalReference(source_name='Android-getRunningTasks', description='Android. (n.d.). ActivityManager getRunningTasks documentation. Retrieved January 19, 2017.', url='https://developer.android.com/reference/android/app/ActivityManager.html#getRunningTasks%28int%29'), ExternalReference(source_name='StackOverflow-getRunningAppProcesses', description='Various. (n.d.). Android 5.1.1 and above - getRunningAppProcesses() returns my application package only. Retrieved January 19, 2017.', url='http://stackoverflow.com/questions/30619349/android-5-1-1-and-above-getrunningappprocesses-returns-my-application-packag'), ExternalReference(source_name='ThreatFabric Cerberus', description='ThreatFabric. (2019, August). Cerberus - A new banking Trojan from the underworld. Retrieved September 18, 2019.', url='https://www.threatfabric.com/blogs/cerberus-a-new-banking-trojan-from-the-underworld.html'), ExternalReference(source_name='Hassell-ExploitingAndroid', description='R. Hassell. (2011, October 12-13). Exploiting Androids for Fun and Profit. Retrieved October 10, 2019.', url='https://conference.hitb.org/hitbsecconf2011kul/materials/D1T1%20-%20Riley%20Hassell%20-%20Exploiting%20Androids%20for%20Fun%20and%20Profit.pdf'), ExternalReference(source_name='Android Background', description='Android Developers. (n.d.). Restrictions on starting activities from the background. Retrieved September 18, 2019.', url='https://developer.android.com/guide/components/activities/background-starts'), ExternalReference(source_name='Cloak and Dagger', description='Fratantonio, Y., et al.. (2017). Cloak & Dagger. Retrieved September 18, 2019.', url='http://cloak-and-dagger.org/'), ExternalReference(source_name='NowSecure Android Overlay', description='Ramirez, T.. (2017, May 25). ‘SAW’-ing through the UI: Android overlay malware and the System Alert Window permission explained. Retrieved September 18, 2019.', url='https://www.nowsecure.com/blog/2017/05/25/android-overlay-malware-system-alert-window-permission/'), ExternalReference(source_name='Skycure-Accessibility', description='Yair Amit. (2016, March 3). “Accessibility Clickjacking” – The Next Evolution in Android Malware that Impacts More Than 500 Million Devices. Retrieved December 21, 2016.', url='https://www.skycure.com/blog/accessibility-clickjacking/'), ExternalReference(source_name='XDA Bubbles', description='Rahman, M.. (2019, May 8). Bubbles in Android Q will fully replace the overlay API in a future Android version. Retrieved September 18, 2019.', url='https://www.xda-developers.com/android-q-system-alert-window-deprecate-bubbles/'), ExternalReference(source_name='Group IB Gustuff Mar 2019', description='Group-IB. (2019, March 28). Group-IB uncovers Android Trojan named «Gustuff» capable of targeting more than 100 global banking apps, cryptocurrency and marketplace applications. Retrieved September 3, 2019.', url='https://www.group-ib.com/blog/gustuff')]",attack-pattern--3dd58c80-4c2e-458c-9503-1b2cd273c4d2,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='credential-access')]",2019-10-14 19:07:24.369000+00:00,Input Prompt,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,The user can view and manage which applications hold the SYSTEM_ALERT_WINDOW permission to create overlay windows on top of other apps through the device settings in Apps & notifications -> Special app access -> Display over other apps (the exact menu location may vary between Android versions).,,,,,,MOB-T1014,,"['Android', 'iOS']",,,['Post-Adversary Device Access'],2.0
2017-10-25 14:48:33.926000+00:00,identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5,"On Android versions prior to 5, applications can observe information about other processes that are running through methods in the ActivityManager class. On Android versions prior to 7, applications can obtain this information by executing the <code>ps</code> command, or by examining the <code>/proc</code> directory. Starting in Android version 7, use of the Linux kernel's <code>hidepid</code> feature prevents applications (without escalated privileges) from accessing this information (Citation: Android-SELinuxChanges).","[ExternalReference(source_name='mitre-mobile-attack', url='https://attack.mitre.org/techniques/T1424', external_id='T1424'), ExternalReference(source_name='Android-SELinuxChanges', description='Various. (2016, March 31). Overly restrictive SELinux filesystem permissions in Android N. Retrieved December 21, 2016.', url='https://code.google.com/p/android/issues/detail?id=205565')]",attack-pattern--1b51f5bc-b97a-498a-8dbd-bc6b1901bf19,"[KillChainPhase(kill_chain_name='mitre-mobile-attack', phase_name='discovery')]",2018-10-17 00:14:20.652000+00:00,Process Discovery,['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168'],False,attack-pattern,,,,,,,,,,,,,MOB-T1027,,['Android'],,,['Post-Adversary Device Access'],1.0
